contentId,recommendedContentId,similarityScore
4306804750094230211,784265334245910688,0.2655
310515487419366995,9054050762437897017,0.5329
310515487419366995,123378787151399958,0.3578
310515487419366995,6341647533150019811,0.3567
310515487419366995,5779887740609126631,0.3554
310515487419366995,6044362651232258738,0.3487
3064370296170038610,-434149774629603391,0.4402
3064370296170038610,-9089854794058353436,0.4186
3064370296170038610,-993224631915984347,0.3592
3064370296170038610,3609315114795782005,0.3513
3064370296170038610,-398780385766545248,0.3429
1582315529508020223,8969476626572775042,0.1656
1582315529508020223,8968837261991914049,0.1473
1582315529508020223,2333823948799779498,0.1434
1582315529508020223,-6215634663594744290,0.1356
1582315529508020223,8596997246990922861,0.1236
-1492913151930215984,2093656054622337275,0.4705
-1492913151930215984,-3040610224044779845,0.4052
-1492913151930215984,-5602127731550819348,0.1852
-1492913151930215984,-6005035774300213929,0.1781
-1492913151930215984,-3759596852696130492,0.1675
-7820640624231356730,3880098804615440102,0.133
-7820640624231356730,2857117417189640073,0.1239
-7820640624231356730,-6765871608738223618,0.1011
-7820640624231356730,564282370384747453,0.0935
-7820640624231356730,-1449104782233586994,0.0934
8461560915246826477,231281690254211527,0.3089
8461560915246826477,-8254222281357012124,0.2892
8461560915246826477,-8968101771604200516,0.2878
8461560915246826477,-2323511129839590090,0.2794
8461560915246826477,4313871021753084020,0.2751
-2948321821574578861,5779887740609126631,0.3557
-2948321821574578861,123378787151399958,0.3491
-2948321821574578861,6341647533150019811,0.346
-2948321821574578861,4161491675236615151,0.3433
-2948321821574578861,-7078081008943106850,0.338
-4726309075125105018,1862503310075246782,0.386
-4726309075125105018,4373020502739965726,0.3708
-4726309075125105018,-5088157426675091741,0.3688
-4726309075125105018,1971653634364577968,0.3399
-4726309075125105018,-7009536306337650657,0.3345
-5214997228209357198,6341647533150019811,0.3877
-5214997228209357198,5779887740609126631,0.3774
-5214997228209357198,-5082274522455747241,0.3738
-5214997228209357198,-1297580205670251233,0.3645
-5214997228209357198,-7509877147979461087,0.3599
-5507019982244746725,-1564468014116140117,0.482
-5507019982244746725,5410293063635507608,0.4322
-5507019982244746725,8259682769688682084,0.4316
-5507019982244746725,-8704908797766843570,0.4205
-5507019982244746725,6743199836219189414,0.4091
2687654465640040976,-541666025693385823,0.3075
2687654465640040976,4607279316199873708,0.2449
2687654465640040976,-5521549171704079872,0.2449
2687654465640040976,18930987176089166,0.2287
2687654465640040976,-8717945432162716060,0.2208
8657408509986329668,7534917347133949300,0.3284
8657408509986329668,8115033558441775155,0.2777
8657408509986329668,-6642751159620064055,0.222
8657408509986329668,-8511291357261863413,0.1642
8657408509986329668,5082053563644129584,0.144
-5380376324140474506,123378787151399958,0.4472
-5380376324140474506,-6859363289291329827,0.4071
-5380376324140474506,-5082274522455747241,0.3953
-5380376324140474506,-6761163882540291832,0.3952
-5380376324140474506,-389749390447363927,0.3927
-4880614998012292765,-1196068832249300490,0.1149
-4880614998012292765,31349081826574004,0.079
-4880614998012292765,-1536771179525677307,0.0608
-4880614998012292765,3035329611795434601,0.0597
-4880614998012292765,-4187268503708157132,0.0585
7459726589306441015,-411378842607264055,0.2304
7459726589306441015,6241723672990266258,0.2204
7459726589306441015,-9086955082453789880,0.2103
7459726589306441015,245828856632598563,0.1913
7459726589306441015,3134511142783292503,0.1906
2048657552251060795,5929055844564382383,0.2352
2048657552251060795,-8900113512825364282,0.2135
2048657552251060795,7606744605433799135,0.2111
2048657552251060795,-4700714777342103147,0.2105
2048657552251060795,-8194774279664546436,0.2093
-1101832997669013246,-4487024160266973763,0.343
-1101832997669013246,2867605706298498445,0.3229
-1101832997669013246,1117455951802655890,0.2885
-1101832997669013246,-3875881534863988868,0.2835
-1101832997669013246,-6772940823843058601,0.2806
1653300339718932603,1790561775815571583,0.4977
1653300339718932603,123378787151399958,0.4953
1653300339718932603,-8968101771604200516,0.4876
1653300339718932603,1115750778137998115,0.4828
1653300339718932603,2639926854188906104,0.4759
7400903238402587728,-2797708685347481851,0.4006
7400903238402587728,-3751398885033121551,0.3833
7400903238402587728,335910242745901755,0.3778
7400903238402587728,-6851896696719147400,0.3765
7400903238402587728,-387651900461462767,0.3749
7253370880729538418,7938100642081250873,0.3666
7253370880729538418,-5181489804915739633,0.3631
7253370880729538418,2841458704671711663,0.2525
7253370880729538418,-8618420761918493321,0.2247
7253370880729538418,-3697359635590244386,0.1959
5831479026588423198,288653248451617914,0.3537
5831479026588423198,-601952361752157430,0.2284
5831479026588423198,-541666025693385823,0.1335
5831479026588423198,-8618420761918493321,0.1241
5831479026588423198,3679601493757850490,0.1172
6377566860234930618,-5238066650780855302,0.2999
6377566860234930618,7424795099560672335,0.2921
6377566860234930618,-6467708104873171151,0.2527
6377566860234930618,489290927107045539,0.2509
6377566860234930618,-2271868873349907631,0.2155
-307396946333196366,-3410781775610270991,0.1466
-307396946333196366,8378863480597222815,0.1366
-307396946333196366,6797493571710971497,0.1245
-307396946333196366,-9073210245497295284,0.1145
-307396946333196366,-3662111110237135231,0.1079
-9080873096647717414,6765368095966422513,0.1774
-9080873096647717414,7511744555558105059,0.1476
-9080873096647717414,-6765871608738223618,0.1378
-9080873096647717414,8982094176562780806,0.1287
-9080873096647717414,-6308850935767965758,0.1245
-7566966163569468290,3750772607644674028,0.2774
-7566966163569468290,-9089854794058353436,0.2237
-7566966163569468290,8920226233198909725,0.2108
-7566966163569468290,-434149774629603391,0.2087
-7566966163569468290,-8520302351158933500,0.2006
-861913102049789637,2262656830196923781,0.2239
-861913102049789637,-998818216447049475,0.202
-861913102049789637,8685746777792503843,0.1652
-861913102049789637,-3760006690401014603,0.1563
-861913102049789637,-6171950598721418038,0.1371
5266164468981660031,-4336877432539963613,0.4061
5266164468981660031,-4201751526335049119,0.4019
5266164468981660031,3075564241645350154,0.3686
5266164468981660031,4355464044208438135,0.3198
5266164468981660031,-340541651592032197,0.3091
-5148591903395022444,7534917347133949300,0.245
-5148591903395022444,-4754223659064624252,0.2433
-5148591903395022444,2607211459879791691,0.2394
-5148591903395022444,1469580151036142903,0.2382
-5148591903395022444,-6642751159620064055,0.2357
3818189513627822856,-1039912738963181810,0.1546
3818189513627822856,-5686522658459155544,0.1442
3818189513627822856,-1101361754763388054,0.116
3818189513627822856,2572662123697831414,0.098
3818189513627822856,2607211459879791691,0.0866
-6514535768080218883,-55755961199248325,0.3855
-6514535768080218883,7906867252266782644,0.3294
-6514535768080218883,-4187268503708157132,0.1412
-6514535768080218883,-4187268503708157132,0.1412
-6514535768080218883,-456574518348806233,0.1412
-5976464170927897250,4786732753690611738,0.2154
-5976464170927897250,1314740759271289025,0.2153
-5976464170927897250,-2061825422128752184,0.1805
-5976464170927897250,-605114438206384896,0.1721
-5976464170927897250,-3739000323288188282,0.1585
-7399665664688732365,-1852234953549915446,0.1622
-7399665664688732365,-7814257818245609902,0.1538
-7399665664688732365,4277778562135834208,0.1441
-7399665664688732365,-7646489242554562522,0.1417
-7399665664688732365,532564948976818124,0.1371
-2855910583928922225,1797385737206265555,0.3656
-2855910583928922225,3035329611795434601,0.3138
-2855910583928922225,-799315203186826480,0.3044
-2855910583928922225,-7681408188643141872,0.2676
-2855910583928922225,-4698104907897418459,0.2595
-7580433478964181862,-3060116862184714437,0.3133
-7580433478964181862,-7002558676365724983,0.2845
-7580433478964181862,-8187220755213888616,0.2738
-7580433478964181862,5930806521893160184,0.269
-7580433478964181862,3273084325487543386,0.2456
5082053563644129584,-1415040208471067980,0.238
5082053563644129584,1933229167501870037,0.1676
5082053563644129584,-6308850935767965758,0.1647
5082053563644129584,-6728844082024523434,0.1635
5082053563644129584,667643281369196267,0.1633
9215261273565326920,-8167536150098135304,0.6516
9215261273565326920,-434149774629603391,0.2229
9215261273565326920,3064370296170038610,0.2161
9215261273565326920,-9089854794058353436,0.1985
9215261273565326920,-1917202688559171732,0.1768
-6074646493203713780,8620166073102656574,0.4571
-6074646493203713780,8483892789913825147,0.3361
-6074646493203713780,-1995591062742965408,0.312
-6074646493203713780,-2041630887686751489,0.3107
-6074646493203713780,-78066964941874046,0.3044
-387651900461462767,-7908990633460844158,0.4031
-387651900461462767,8835339470389644264,0.3805
-387651900461462767,5787934590133549357,0.379
-387651900461462767,7529823674661315431,0.3763
-387651900461462767,-8587352636561360574,0.3761
2393972361498749268,3142843830268077617,0.2837
2393972361498749268,-7722236679806608274,0.2617
2393972361498749268,7508152369854945139,0.2552
2393972361498749268,-5434287697440336767,0.225
2393972361498749268,-9192549002213406534,0.2138
8163984238975480171,123378787151399958,0.4215
8163984238975480171,-6859363289291329827,0.406
8163984238975480171,4313871021753084020,0.4013
8163984238975480171,1115750778137998115,0.3894
8163984238975480171,231281690254211527,0.3861
5843362068320522769,-8968101771604200516,0.4297
5843362068320522769,484986956330644320,0.407
5843362068320522769,-2167839778474325326,0.4
5843362068320522769,-3699283667575074041,0.3994
5843362068320522769,-7009536306337650657,0.3976
6109135203991499571,-5082274522455747241,0.3859
6109135203991499571,123378787151399958,0.372
6109135203991499571,1567984561327445971,0.3672
6109135203991499571,-5037827401452845772,0.3644
6109135203991499571,4815632823882298534,0.3596
-5791454671270548045,-4068545238978420047,0.4105
-5791454671270548045,-4068545238978420047,0.4105
-5791454671270548045,-1701416312023927957,0.3638
-5791454671270548045,1549650080907932816,0.3499
-5791454671270548045,-1981734999963962468,0.3459
4973921475467086339,123378787151399958,0.2909
4973921475467086339,5447580952505296338,0.2899
4973921475467086339,4313871021753084020,0.267
4973921475467086339,4815632823882298534,0.2585
4973921475467086339,-4205603734017049464,0.2553
-5836228373063558898,-8937070974333045193,0.1274
-5836228373063558898,6377566860234930618,0.107
-5836228373063558898,-7174595923544719736,0.106
-5836228373063558898,-9083294960368598209,0.0911
-5836228373063558898,-5238066650780855302,0.0848
5714055337338770799,2265761247530716287,0.3852
5714055337338770799,-8258529658421542282,0.0784
5714055337338770799,6766105865162331239,0.0781
5714055337338770799,-6347212504547574224,0.0728
5714055337338770799,-5055745575969002313,0.0674
2265761247530716287,5714055337338770799,0.3852
2265761247530716287,-8706427875719844202,0.0935
2265761247530716287,7534917347133949300,0.0891
2265761247530716287,8115033558441775155,0.0849
2265761247530716287,-4754223659064624252,0.0846
98528655405030624,123378787151399958,0.3907
98528655405030624,-5082274522455747241,0.3801
98528655405030624,5779887740609126631,0.3757
98528655405030624,-8254222281357012124,0.3718
98528655405030624,6341647533150019811,0.3622
1440793148901830221,-8311338126170554747,0.4677
1440793148901830221,4746056663292225769,0.3773
1440793148901830221,1544550983918141657,0.2599
1440793148901830221,-5647324599703588252,0.2575
1440793148901830221,8748370453256790422,0.253
-799315203186826480,-8189315446782327370,0.7385
-799315203186826480,-6940659689413147290,0.5188
-799315203186826480,3980405883168341377,0.5153
-799315203186826480,4657430003888493310,0.493
-799315203186826480,-1302167511807875596,0.451
-8189315446782327370,-799315203186826480,0.7385
-8189315446782327370,3980405883168341377,0.5054
-8189315446782327370,-6940659689413147290,0.4808
-8189315446782327370,4657430003888493310,0.4618
-8189315446782327370,4631867115963052211,0.438
-3027055440570405664,2607211459879791691,0.307
-3027055440570405664,-6642751159620064055,0.2752
-3027055440570405664,7534917347133949300,0.2504
-3027055440570405664,1674373276159762025,0.247
-3027055440570405664,-7876497512693688413,0.2426
-330801551666885085,-518690781085251687,0.2638
-330801551666885085,5558603035498264655,0.2481
-330801551666885085,1549650080907932816,0.2458
-330801551666885085,-8159730897893673528,0.2351
-330801551666885085,3706563147339457456,0.2311
1862503310075246782,1971653634364577968,0.444
1862503310075246782,-7009536306337650657,0.4426
1862503310075246782,-5691384416070374740,0.4316
1862503310075246782,4563006651994272837,0.4208
1862503310075246782,-5444306124868253918,0.4194
8017849534314729144,-519908173368613957,0.1253
8017849534314729144,-1687864471892802710,0.0978
8017849534314729144,2415534163825594672,0.0819
8017849534314729144,8651615486877503655,0.079
8017849534314729144,-8757701761088346244,0.0763
-4070599188332885701,-5380376324140474506,0.3751
-4070599188332885701,-6859363289291329827,0.3748
-4070599188332885701,-2323511129839590090,0.3623
-4070599188332885701,123378787151399958,0.3605
-4070599188332885701,2229625391864201918,0.3549
3294074907209583622,-5997769775112032630,0.5307
3294074907209583622,966067567430037498,0.5233
3294074907209583622,-6739959707791598779,0.4994
3294074907209583622,-4615575698508618335,0.4427
3294074907209583622,1433393829724383645,0.4304
7421641564256558176,245828856632598563,0.3313
7421641564256558176,5293701842202310496,0.3252
7421641564256558176,-746073086109727488,0.3139
7421641564256558176,-1342820011354825290,0.2286
7421641564256558176,1981046186743381313,0.2125
4460664691673874476,8931755432090459041,0.4086
4460664691673874476,-8518096793350810174,0.406
4460664691673874476,-3134743773662773628,0.293
4460664691673874476,123378787151399958,0.2228
4460664691673874476,4313871021753084020,0.2227
8931755432090459041,-3134743773662773628,0.4934
8931755432090459041,4460664691673874476,0.4086
8931755432090459041,-8518096793350810174,0.2396
8931755432090459041,5795281877636738272,0.154
8931755432090459041,-4541461982704074404,0.1443
-8518096793350810174,4460664691673874476,0.406
-8518096793350810174,123378787151399958,0.2649
-8518096793350810174,-4386371945374980231,0.2562
-8518096793350810174,-5082274522455747241,0.2453
-8518096793350810174,-3699283667575074041,0.2448
-1046621686880462790,9220445660318725468,0.2117
-1046621686880462790,7059601745558171892,0.0947
-1046621686880462790,657779080033041603,0.0813
-1046621686880462790,-4187268503708157132,0.0769
-1046621686880462790,-4187268503708157132,0.0769
1061238072586805321,-42126282997118624,0.2557
1061238072586805321,-2405892683303291957,0.2143
1061238072586805321,-8119612270825155371,0.2126
1061238072586805321,-5088157426675091741,0.1966
1061238072586805321,-2323511129839590090,0.1937
1618055575277164008,-6859363289291329827,0.212
1618055575277164008,2229625391864201918,0.2009
1618055575277164008,-2323511129839590090,0.1951
1618055575277164008,484986956330644320,0.1935
1618055575277164008,-7009536306337650657,0.1932
-4228415104574264137,3035329611795434601,0.1947
-4228415104574264137,7793363699831164066,0.1832
-4228415104574264137,-7681408188643141872,0.172
-4228415104574264137,7446534728307622413,0.1712
-4228415104574264137,5949788789046720741,0.1706
-3134743773662773628,8931755432090459041,0.4934
-3134743773662773628,4460664691673874476,0.293
-3134743773662773628,156889606517612871,0.1209
-3134743773662773628,-8518096793350810174,0.1194
-3134743773662773628,2885511262558254418,0.1157
-5161313513317812402,3980405883168341377,0.228
-5161313513317812402,-8189315446782327370,0.2272
-5161313513317812402,-3581194288660477595,0.2173
-5161313513317812402,-799315203186826480,0.2074
-5161313513317812402,-6940659689413147290,0.1926
-9222795471790223670,4313871021753084020,0.2217
-9222795471790223670,-4205603734017049464,0.2158
-9222795471790223670,123378787151399958,0.2154
-9222795471790223670,-3850803681204406658,0.2079
-9222795471790223670,-2323511129839590090,0.2071
-1452702406886459776,123378787151399958,0.3501
-1452702406886459776,1115750778137998115,0.334
-1452702406886459776,-8968101771604200516,0.33
-1452702406886459776,-5082274522455747241,0.3283
-1452702406886459776,8869575677747285539,0.3262
6230272013326185698,-788035419968530567,0.2492
6230272013326185698,240943776326872028,0.2434
6230272013326185698,-3405516291669853723,0.2334
6230272013326185698,4313871021753084020,0.2306
6230272013326185698,3751305746867503759,0.2282
-2382583983070627054,491373795166252904,0.2922
-2382583983070627054,-3161714324304758767,0.2464
-2382583983070627054,-8158171393641147845,0.2183
-2382583983070627054,-969155230116728853,0.1953
-2382583983070627054,-3751249597609107201,0.1759
-1617279065634731389,-9160910454530522563,0.6149
-1617279065634731389,8210960017870928723,0.2281
-1617279065634731389,2285392309373358857,0.1807
-1617279065634731389,-799315203186826480,0.1793
-1617279065634731389,-8189315446782327370,0.1731
8527071648070448758,-6598777110696521045,0.2779
8527071648070448758,9026402401132606773,0.2662
8527071648070448758,6797033574746412211,0.2459
8527071648070448758,8628621643938810986,0.2134
8527071648070448758,-7555896091148631419,0.196
9136323715291453594,-5527182266336855540,0.3061
9136323715291453594,-1878569380455769122,0.2928
9136323715291453594,5162508842577612756,0.2777
9136323715291453594,-3790313320969344469,0.2672
9136323715291453594,8814787788150050622,0.2614
-4700714777342103147,-8900113512825364282,0.3499
-4700714777342103147,-8194774279664546436,0.3222
-4700714777342103147,5929055844564382383,0.2931
-4700714777342103147,-7002558676365724983,0.2882
-4700714777342103147,7606744605433799135,0.2697
-96719740408441346,764116021156146784,0.4284
-96719740408441346,400125073514833994,0.2747
-96719740408441346,2927476152522512441,0.274
-96719740408441346,1990052153136096105,0.2399
-96719740408441346,5037221949349729844,0.2293
-7009536306337650657,8355302955998803709,0.5478
-7009536306337650657,-8254222281357012124,0.5032
-7009536306337650657,-5037827401452845772,0.5024
-7009536306337650657,-8968101771604200516,0.4961
-7009536306337650657,1115750778137998115,0.496
-1178371721262103855,2602221055863892168,0.3732
-1178371721262103855,-329139582593571060,0.2909
-1178371721262103855,-4386371945374980231,0.2728
-1178371721262103855,-5843518165523212471,0.2496
-1178371721262103855,1012456848389051365,0.2448
-2808969983997441543,-3040610224044779845,0.2399
-2808969983997441543,8676570915361993722,0.1921
-2808969983997441543,8267509427016592713,0.1619
-2808969983997441543,-7555896091148631419,0.1516
-2808969983997441543,8628621643938810986,0.1362
-9102431381393428051,-2990485643677949494,1.0
-9102431381393428051,-2990485643677949494,1.0
-9102431381393428051,7078276984547732873,1.0
-9102431381393428051,7078276984547732873,1.0
-9102431381393428051,-9102431381393428051,1.0
-9102431381393428051,-2990485643677949494,1.0
-9102431381393428051,-2990485643677949494,1.0
-9102431381393428051,7078276984547732873,1.0
-9102431381393428051,7078276984547732873,1.0
-9102431381393428051,-9102431381393428051,1.0
-4205346868684833897,817145340976958200,0.7069
-4205346868684833897,4625350031392752392,0.3525
-4205346868684833897,1805849336099641652,0.3236
-4205346868684833897,8596997246990922861,0.308
-4205346868684833897,4607279316199873708,0.3061
817145340976958200,-4205346868684833897,0.7069
817145340976958200,4625350031392752392,0.3129
817145340976958200,4607279316199873708,0.3085
817145340976958200,-5521549171704079872,0.3085
817145340976958200,8596997246990922861,0.2941
-1556169727291354289,2468005329717107277,0.3935
-1556169727291354289,-2237790708081130271,0.3934
-1556169727291354289,-5808672937983623398,0.3464
-1556169727291354289,-5808672937983623398,0.3464
-1556169727291354289,4814419120794996930,0.3345
-1701416312023927957,-5791454671270548045,0.3638
-1701416312023927957,-4068545238978420047,0.307
-1701416312023927957,-4068545238978420047,0.307
-1701416312023927957,-1981734999963962468,0.2869
-1701416312023927957,4604014376318271136,0.2572
-9160910454530522563,-1617279065634731389,0.6149
-9160910454530522563,-3487500907059331343,0.1779
-9160910454530522563,-799315203186826480,0.1669
-9160910454530522563,-8189315446782327370,0.1592
-9160910454530522563,-5500597021296520708,0.1509
4657430003888493310,-6940659689413147290,0.5028
4657430003888493310,-799315203186826480,0.493
4657430003888493310,-8189315446782327370,0.4618
4657430003888493310,3980405883168341377,0.4198
4657430003888493310,2602738827388230683,0.3916
1878784080584939832,-6940659689413147290,0.4059
1878784080584939832,-1173087925894083974,0.3224
1878784080584939832,3322348437880079228,0.318
1878784080584939832,5312357518363318341,0.3094
1878784080584939832,-799315203186826480,0.3079
-3581194288660477595,-8189315446782327370,0.4362
-3581194288660477595,3980405883168341377,0.4186
-3581194288660477595,-799315203186826480,0.404
-3581194288660477595,-6940659689413147290,0.386
-3581194288660477595,-7442296890640709658,0.3695
6062146090334604102,-1453783314552286835,0.2289
6062146090334604102,8836508987743809103,0.2094
6062146090334604102,-5204755921272353160,0.2049
6062146090334604102,-1111518890369033396,0.1987
6062146090334604102,-6215634663594744290,0.1885
885269153482673496,1964631817676172382,0.1334
885269153482673496,5484061377044071389,0.1295
885269153482673496,-2081760549863309770,0.1161
885269153482673496,-1995591062742965408,0.1159
885269153482673496,-1762456938647577126,0.1141
7943906961970828120,-6940659689413147290,0.3116
7943906961970828120,6678691743269420670,0.2741
7943906961970828120,-8189315446782327370,0.2662
7943906961970828120,-799315203186826480,0.2626
7943906961970828120,5312357518363318341,0.2574
-4888170580455425266,-327208414896292296,0.2343
-4888170580455425266,-2855218766021441159,0.1785
-4888170580455425266,6001127456099879458,0.1675
-4888170580455425266,-8689798332822398451,0.1539
-4888170580455425266,-4084394822880420062,0.1529
-3469502952547705884,-6902744509271060072,0.5416
-3469502952547705884,-7568926158048616650,0.298
-3469502952547705884,-7568926158048616650,0.298
-3469502952547705884,-8632408281960398473,0.298
-3469502952547705884,-4089455027188314262,0.2266
5395784585257808296,-6902744509271060072,0.2335
5395784585257808296,-3555513869558669392,0.1706
5395784585257808296,-3469502952547705884,0.1622
5395784585257808296,984451487666392184,0.1376
5395784585257808296,8378863480597222815,0.1311
7429409096643373334,8195862936106508846,0.3769
7429409096643373334,4277778562135834208,0.2267
7429409096643373334,-3363563881552061188,0.2054
7429409096643373334,4761910285123871012,0.2024
7429409096643373334,1403599387299754918,0.1528
-873780453963615794,-4386371945374980231,0.2988
-873780453963615794,-9157338616628196758,0.2688
-873780453963615794,123378787151399958,0.2654
-873780453963615794,-5082274522455747241,0.2606
-873780453963615794,-3699283667575074041,0.2548
2317969739828155334,374674704202038318,0.351
2317969739828155334,-411378842607264055,0.3415
2317969739828155334,-5850390492300666299,0.3244
2317969739828155334,6947862790919978120,0.3203
2317969739828155334,2244894675266276573,0.2918
1592600391233958243,-6728844082024523434,0.2913
1592600391233958243,-6308850935767965758,0.2462
1592600391233958243,-6765871608738223618,0.2259
1592600391233958243,-8529522981244750831,0.2039
1592600391233958243,4833869287568225997,0.2032
-3886927790136130174,7216750853471801538,0.2094
-3886927790136130174,7216750853471801538,0.2094
-3886927790136130174,7993526700719577624,0.2094
-3886927790136130174,9136323715291453594,0.1705
-3886927790136130174,-2123288010168989418,0.1488
18930987176089166,-541666025693385823,0.3496
18930987176089166,8428597553954921991,0.3217
18930987176089166,-6778286518036232293,0.2792
18930987176089166,2736373711035411385,0.249
18930987176089166,5384282624557636856,0.2335
-5363263367015469934,-3780822597455574960,0.3263
-5363263367015469934,-4068545238978420047,0.2832
-5363263367015469934,-4068545238978420047,0.2832
-5363263367015469934,-1192619987285372590,0.2485
-5363263367015469934,-4089455027188314262,0.2044
-9019233957195913605,4563006651994272837,0.2096
-9019233957195913605,-4386371945374980231,0.2039
-9019233957195913605,-7009536306337650657,0.2036
-9019233957195913605,-6584408680441477889,0.2015
-9019233957195913605,123378787151399958,0.2002
1854874463930846880,-1297580205670251233,0.5506
1854874463930846880,123378787151399958,0.4726
1854874463930846880,-5082274522455747241,0.4483
1854874463930846880,-2065362330475275026,0.4382
1854874463930846880,4313871021753084020,0.4377
3742318026370211556,-5570256785328462468,0.0703
3742318026370211556,2925450084561574364,0.0701
3742318026370211556,-4503975842879662368,0.0699
3742318026370211556,2215773447123360543,0.0672
3742318026370211556,8650916538290053756,0.0604
7276478113479207148,-4126288159365354498,0.0877
7276478113479207148,-6348943063155744346,0.0849
7276478113479207148,-4930542581518647030,0.0774
7276478113479207148,1981046186743381313,0.075
7276478113479207148,3585886677712899987,0.0714
3492139128548911513,-8311338126170554747,0.2315
3492139128548911513,2858969450431709251,0.1999
3492139128548911513,2285392309373358857,0.1817
3492139128548911513,1440793148901830221,0.1782
3492139128548911513,-2430153190648595765,0.1654
2124033843135988844,8428597553954921991,0.0655
2124033843135988844,-3750301395521973493,0.056
2124033843135988844,-3410781775610270991,0.0557
2124033843135988844,-9222795471790223670,0.055
2124033843135988844,-6184570078369383337,0.0543
4894993979681787098,-1669098707776725430,0.2381
4894993979681787098,-1338957937839941365,0.2019
4894993979681787098,-3405516291669853723,0.2019
4894993979681787098,-6810702648836067504,0.1872
4894993979681787098,-4615179238096674750,0.1862
7029834616968294970,2424381466524517235,0.209
7029834616968294970,-6558712014192834002,0.1929
7029834616968294970,-4485188959476061019,0.1605
7029834616968294970,6472331784294749716,0.1491
7029834616968294970,-569322218183730892,0.1366
-8120372343967636100,5431399346444238856,0.1987
-8120372343967636100,-1573329182923097618,0.1416
-8120372343967636100,286115624311598644,0.1207
-8120372343967636100,-1418355038507506357,0.1198
-8120372343967636100,2867605706298498445,0.1125
-5322047011520469406,4355464044208438135,0.1988
-5322047011520469406,3075564241645350154,0.1957
-5322047011520469406,-4201751526335049119,0.1751
-5322047011520469406,5266164468981660031,0.1668
-5322047011520469406,-3633300009206493694,0.1546
-5193720747719231594,-2148899391355011268,0.2975
-5193720747719231594,-205193648629294862,0.291
-5193720747719231594,-634395794651424614,0.2585
-5193720747719231594,2727743992157210358,0.2497
-5193720747719231594,-7002558676365724983,0.2367
319340024738595907,319340024738595907,1.0
319340024738595907,-927862226557602150,0.0962
319340024738595907,-5000193502203199335,0.0921
319340024738595907,-2587745393898245957,0.0772
319340024738595907,-6697357763177451167,0.0718
-2213320166727371491,-3487500907059331343,0.5227
-2213320166727371491,6180979718957141670,0.4333
-2213320166727371491,-1609424513692297222,0.2897
-2213320166727371491,5474373819153295408,0.2615
-2213320166727371491,6750029764020453263,0.2124
8129909026510620711,1058405970043104639,0.445
8129909026510620711,5250363310227021277,0.3751
8129909026510620711,-7126520323752764957,0.3726
8129909026510620711,3097721536109455446,0.3719
8129909026510620711,-9033211547111606164,0.3629
-3915769742442748515,-3745582971859460684,0.2963
-3915769742442748515,444378495316508239,0.2544
-3915769742442748515,2220561310072186802,0.2282
-3915769742442748515,638282658987724754,0.207
-3915769742442748515,5258604889412591249,0.192
-9019582414165805420,-4487024160266973763,0.3466
-9019582414165805420,-6772940823843058601,0.3443
-9019582414165805420,-1383778823073811714,0.3225
-9019582414165805420,-1383778823073811714,0.3225
-9019582414165805420,2051327203770554158,0.3194
7534917347133949300,-4754223659064624252,0.5375
7534917347133949300,-6642751159620064055,0.48
7534917347133949300,-8467102776052559275,0.4451
7534917347133949300,1469580151036142903,0.3992
7534917347133949300,2607211459879791691,0.3588
-3883591366197282127,-5802731238371220572,0.6119
-3883591366197282127,-4460374799273064357,0.316
-3883591366197282127,216869981229779312,0.2665
-3883591366197282127,668505019835540303,0.2443
-3883591366197282127,-7191607771634445823,0.2434
1797761064772338938,-6772940823843058601,0.3753
1797761064772338938,-4487024160266973763,0.3718
1797761064772338938,2051327203770554158,0.2402
1797761064772338938,1117455951802655890,0.221
1797761064772338938,-8591127493017117985,0.2173
-1737937277055036780,910894669274456978,0.3019
-1737937277055036780,1540456027678548167,0.248
-1737937277055036780,-6308850935767965758,0.2186
-1737937277055036780,-7534240757267992657,0.2027
-1737937277055036780,-6096307037126839100,0.193
8620166073102656574,-6074646493203713780,0.4571
8620166073102656574,2607211459879791691,0.3805
8620166073102656574,8483892789913825147,0.3569
8620166073102656574,-2041630887686751489,0.3551
8620166073102656574,-1995591062742965408,0.3147
-8757701761088346244,49177526672934036,0.2833
-8757701761088346244,-4798431998955209742,0.2143
-8757701761088346244,-5920475612630001479,0.2073
-8757701761088346244,2607211459879791691,0.1864
-8757701761088346244,-5602127731550819348,0.1823
8267509427016592713,2607211459879791691,0.2745
8267509427016592713,8620166073102656574,0.2639
8267509427016592713,8483892789913825147,0.2558
8267509427016592713,-2041630887686751489,0.2497
8267509427016592713,-1995591062742965408,0.2429
1772786465683785304,2262656830196923781,0.2706
1772786465683785304,-958925381525830552,0.1833
1772786465683785304,-3248233692182971167,0.1522
1772786465683785304,49177526672934036,0.1502
1772786465683785304,6241723672990266258,0.1418
-8467102776052559275,-4754223659064624252,0.5082
-8467102776052559275,7534917347133949300,0.4451
-8467102776052559275,1469580151036142903,0.3926
-8467102776052559275,-6642751159620064055,0.3864
-8467102776052559275,2607211459879791691,0.3309
4117174730087083056,-2976309714446243509,0.1336
4117174730087083056,-6466212324513658217,0.1241
4117174730087083056,6377566860234930618,0.1192
4117174730087083056,-5002383425685129595,0.1078
4117174730087083056,-7033990154815318757,0.1043
5308984234271987921,-8863047175241170722,0.1304
5308984234271987921,6463551093741815202,0.0994
5308984234271987921,-2879657397552025078,0.093
